Date,Wheat,Coffe,Corn
3/10/2016,4.77,1.2215,3.6275
3/11/2016,4.7575,1.258,3.65
3/14/2016,4.7875,1.272,3.6875
3/15/2016,4.7725,1.257,3.685
3/16/2016,4.7075,1.2905,3.6825
3/17/2016,4.625,1.3255,3.685
3/18/2016,4.63,1.343,3.67
3/21/2016,4.665,1.3155,3.695
3/22/2016,4.6675,1.3465,3.7
3/23/2016,4.63,1.311,3.685
3/24/2016,4.63,1.2755,3.7
3/28/2016,4.71,1.2855,3.705
3/29/2016,4.7675,1.2745,3.73
3/30/2016,4.64,1.27,3.67
3/31/2016,4.735,1.2745,3.515
4/1/2016,4.7575,1.2725,3.54
4/4/2016,4.7475,1.228,3.545
4/5/2016,4.74,1.209,3.5675
4/6/2016,4.63,1.215,3.58
4/7/2016,4.57,1.198,3.615
4/8/2016,4.6025,1.2045,3.6225
4/11/2016,4.4725,1.2335,3.5675
4/12/2016,4.525,1.246,3.6275
4/13/2016,4.615,1.2175,3.735
4/14/2016,4.5975,1.2315,3.74
4/15/2016,4.5975,1.2295,3.785
4/18/2016,4.7275,1.24,3.81
4/19/2016,4.8625,1.2585,3.845
4/20/2016,5.0425,1.2715,3.9475
4/21/2016,4.9575,1.2355,3.845
4/22/2016,4.67,1.2275,3.7175
4/25/2016,4.7125,1.231,3.77
4/26/2016,4.8135,1.2535,3.8325
4/27/2016,4.7795,1.2123,3.8235
4/28/2016,4.815,1.2073,3.8955
4/29/2016,4.864,1.2137,3.9145
5/2/2016,4.8775,1.1965,3.9175
5/3/2016,4.7075,1.1925,3.7975
5/4/2016,4.7125,1.197,3.7675
5/5/2016,4.6325,1.215,3.7375
5/6/2016,4.6375,1.245,3.775
5/9/2016,4.565,1.2645,3.69
5/10/2016,4.6125,1.2875,3.81
5/11/2016,4.59,1.2975,3.775
5/12/2016,4.68,1.3005,3.89
5/13/2016,4.7475,1.301,3.9075
5/16/2016,4.7475,1.336,3.94
5/17/2016,4.8175,1.327,3.97
5/18/2016,4.8,1.301,3.995
5/19/2016,4.6875,1.2395,3.9
5/20/2016,4.6775,1.247,3.945
5/23/2016,4.62,1.2215,3.9775
5/24/2016,4.64,1.218,3.975
5/25/2016,4.66,1.214,4.0475
5/26/2016,4.8125,1.215,4.0825
5/27/2016,4.815,1.213,4.1275
5/31/2016,4.645,1.2155,4.0475
6/1/2016,4.7375,1.219,4.1375
6/2/2016,4.855,1.23,4.1525
6/3/2016,4.9725,1.271,4.1825
6/6/2016,5.075,1.317,4.2725
6/7/2016,5.09,1.322,4.2775
6/8/2016,5.195,1.3965,4.3125
6/9/2016,5.1025,1.3395,4.265
6/10/2016,4.95,1.3695,4.23
6/13/2016,4.9125,1.373,4.3
6/14/2016,4.85,1.351,4.365
6/15/2016,4.775,1.382,4.29
6/16/2016,4.725,1.395,4.2525
6/17/2016,4.8125,1.4075,4.3775
6/20/2016,4.73,1.395,4.2125
6/21/2016,4.585,1.385,3.9625
6/22/2016,4.5875,1.3695,3.93
6/23/2016,4.5425,1.3925,3.8725
6/24/2016,4.5475,1.3435,3.845
6/27/2016,4.4905,1.3481,3.8605
6/28/2016,4.4915,1.3958,3.8665
6/29/2016,4.385,1.4381,3.7575
6/30/2016,4.4265,1.4534,3.6415
7/1/2016,4.3025,1.464,3.6
7/5/2016,4.335,1.4555,3.5075
7/6/2016,4.285,1.433,3.415
7/7/2016,4.255,1.418,3.4175
7/8/2016,4.35,1.441,3.55
7/11/2016,4.305,1.493,3.4825
7/12/2016,4.385,1.474,3.5225
7/13/2016,4.3975,1.4765,3.62
7/14/2016,4.34,1.5215,3.5775
7/15/2016,4.2475,1.4755,3.5225
7/18/2016,4.295,1.4945,3.57
7/19/2016,4.18,1.4655,3.4175
7/20/2016,4.13,1.47,3.375
7/21/2016,4.1775,1.4685,3.3425
7/22/2016,4.2525,1.419,3.35
7/25/2016,4.29,1.411,3.3475
7/26/2016,4.15,1.416,3.325
7/27/2016,4.1475,1.412,3.3575
7/28/2016,4.1025,1.4215,3.3125
7/29/2016,4.0775,1.462,3.345
8/1/2016,4.06,1.4345,3.2575
8/2/2016,4.0125,1.4125,3.2425
8/3/2016,4.1025,1.404,3.25
8/4/2016,4.0325,1.421,3.2075
8/5/2016,4.16,1.425,3.2425
8/8/2016,4.17,1.411,3.2525
8/9/2016,4.17,1.411,3.2225
8/10/2016,4.2175,1.3865,3.225
8/11/2016,4.1625,1.377,3.21
8/12/2016,4.225,1.3685,3.2225
8/15/2016,4.22,1.3695,3.265
8/16/2016,4.235,1.374,3.275
8/17/2016,4.26,1.3505,3.3025
8/18/2016,4.27,1.3815,3.32
8/19/2016,4.27,1.388,3.3425
8/22/2016,4.1525,1.441,3.3325
8/23/2016,4.0775,1.453,3.285
8/24/2016,4.04,1.4215,3.275
8/25/2016,4.0125,1.435,3.235
8/26/2016,3.883,1.4409,3.18
8/29/2016,3.811,1.4444,3.1535
8/30/2016,3.8065,1.4553,3.1105
8/31/2016,3.828,1.4682,3.127
9/1/2016,3.9475,1.514,3.2375
9/2/2016,3.9925,1.514,3.285
9/6/2016,3.985,1.5375,3.285
9/7/2016,4.0275,1.551,3.3325
9/8/2016,4.06,1.549,3.385
9/9/2016,4.035,1.5115,3.41
9/12/2016,4.0925,1.509,3.395
9/13/2016,4.01,1.484,3.3
9/14/2016,4.03,1.489,3.3175
9/15/2016,3.995,1.489,3.3
9/16/2016,4.0325,1.484,3.37
9/19/2016,4.04,1.528,3.3725
9/20/2016,4.06,1.568,3.405
9/21/2016,4.0775,1.5655,3.4
9/22/2016,4.055,1.5525,3.3675
9/23/2016,4.0475,1.514,3.365
9/26/2016,3.96,1.5355,3.29
9/27/2016,4.04,1.537,3.3175
9/28/2016,4.0325,1.531,3.2925
9/29/2016,3.99,1.5015,3.2925
9/30/2016,4.02,1.5155,3.3675
10/3/2016,3.955,1.4755,3.46
10/4/2016,3.955,1.4745,3.4825
10/5/2016,4.05,1.482,3.4775
10/6/2016,3.9575,1.464,3.405
10/7/2016,3.9475,1.48,3.3975
10/10/2016,4.0375,1.5285,3.4325
10/11/2016,4.0725,1.508,3.455
10/12/2016,3.9675,1.521,3.37
10/13/2016,4.16,1.527,3.495
10/14/2016,4.21,1.554,3.5425
10/17/2016,4.2375,1.571,3.54
10/18/2016,4.2,1.5875,3.5375
10/19/2016,4.2025,1.5785,3.575
10/20/2016,4.17,1.559,3.51
10/21/2016,4.145,1.561,3.525
10/24/2016,4.025,1.579,3.4825
10/25/2016,4.0425,1.645,3.4925
10/26/2016,4.115,1.637,3.54
10/27/2016,4.145,1.648,3.575
10/28/2016,4.085,1.655,3.55
10/31/2016,4.1625,1.6415,3.5475
11/1/2016,4.1425,1.6145,3.49
11/2/2016,4.1775,1.629,3.4625
11/3/2016,4.12,1.6565,3.48
11/4/2016,4.1425,1.7135,3.4875
11/7/2016,4.1,1.7435,3.4625
11/8/2016,4.1525,1.675,3.5425
11/9/2016,4.0675,1.701,3.4075
11/10/2016,4.0475,1.6185,3.435
11/11/2016,4.03,1.5945,3.4025
11/14/2016,3.94,1.618,3.3725
11/15/2016,3.99,1.618,3.415
11/16/2016,3.97,1.6125,3.385
11/17/2016,4.03,1.593,3.42
11/18/2016,4.08,1.5785,3.455
11/21/2016,4.1025,1.5865,3.4975
11/22/2016,4.0725,1.5725,3.51
11/23/2016,4.015,1.5465,3.5075
11/25/2016,4.005,1.5292,3.5105
11/28/2016,4.003,1.5446,3.524
11/29/2016,3.9885,1.5179,3.441
11/30/2016,3.983,1.4998,3.4615
12/1/2016,3.955,1.449,3.425
12/2/2016,4.0425,1.458,3.4725
12/5/2016,4.0825,1.445,3.5925
12/6/2016,4.0675,1.42,3.605
12/7/2016,4.01,1.417,3.58
12/8/2016,4.0825,1.414,3.535
12/9/2016,4.1625,1.3935,3.595
12/12/2016,4.1725,1.42,3.605
12/13/2016,4.175,1.4285,3.61
12/14/2016,4.18,1.4415,3.62
12/15/2016,4.0925,1.422,3.565
12/16/2016,4.0925,1.4245,3.5625
12/19/2016,4.05,1.4425,3.5325
12/20/2016,4.0325,1.4385,3.5025
12/21/2016,3.995,1.4455,3.4725
12/22/2016,3.97,1.391,3.4725
12/23/2016,3.935,1.3615,3.4575
12/27/2016,4.095,1.342,3.55
12/28/2016,4.015,1.335,3.4825
12/29/2016,4.0475,1.3545,3.4975
12/30/2016,4.08,1.3705,3.52
1/3/2017,4.065,1.374,3.5575
1/4/2017,4.185,1.418,3.5975
1/5/2017,4.2625,1.4375,3.6125
1/6/2017,4.2325,1.4285,3.58
1/9/2017,4.2725,1.442,3.6
1/10/2017,4.2675,1.477,3.5825
1/11/2017,4.1875,1.49,3.5725
1/12/2017,4.2625,1.496,3.5825
1/13/2017,4.26,1.493,3.585
1/17/2017,4.335,1.499,3.655
1/18/2017,4.31,1.492,3.65
1/19/2017,4.235,1.5075,3.6625
1/20/2017,4.2825,1.532,3.6975
1/23/2017,4.3325,1.554,3.695
1/24/2017,4.2675,1.5235,3.6325
1/25/2017,4.245,1.529,3.6625
1/26/2017,4.27,1.5145,3.6375
1/27/2017,4.205,1.524,3.625
1/30/2017,4.14,1.5115,3.5775
1/31/2017,4.2075,1.4955,3.5975
2/1/2017,4.3375,1.5015,3.6825
2/2/2017,4.345,1.4595,3.675
2/3/2017,4.3025,1.4625,3.6525
2/6/2017,4.225,1.442,3.6375
2/7/2017,4.3075,1.426,3.685
2/8/2017,4.325,1.429,3.7075
2/9/2017,4.435,1.452,3.695
2/10/2017,4.49,1.4575,3.745
2/13/2017,4.5225,1.4425,3.755
2/14/2017,4.495,1.4365,3.7425
2/15/2017,4.5475,1.445,3.7875
2/16/2017,4.4775,1.463,3.735
2/17/2017,4.41,1.478,3.6825
2/21/2017,4.36,1.5035,3.6925
2/22/2017,4.4125,1.492,3.71
2/23/2017,4.411,1.4827,3.669
2/24/2017,4.3795,1.4514,3.667
2/27/2017,4.3075,1.403,3.6505
2/28/2017,4.3995,1.4222,3.7235
3/1/2017,4.57,1.448,3.82
3/2/2017,4.5275,1.4435,3.795
3/3/2017,4.535,1.433,3.8075
3/6/2017,4.585,1.4145,3.785
3/7/2017,4.565,1.407,3.76
3/8/2017,4.47,1.4175,3.7225
3/9/2017,4.44,1.4045,3.67
3/10/2017,4.405,1.4135,3.6425
3/13/2017,4.305,1.4235,3.61
3/14/2017,4.305,1.4125,3.6225
3/15/2017,4.36,1.409,3.635
3/16/2017,4.36,1.4145,3.66
3/17/2017,4.3625,1.4205,3.675
3/20/2017,4.3025,1.4525,3.635
3/21/2017,4.265,1.4475,3.6125
3/22/2017,4.2225,1.417,3.5875
3/23/2017,4.21,1.405,3.5675
3/24/2017,4.2475,1.376,3.5625
3/27/2017,4.2075,1.392,3.5575
3/28/2017,4.245,1.3885,3.5775
3/29/2017,4.255,1.393,3.585
3/30/2017,4.21,1.393,3.575
3/31/2017,4.265,1.393,3.6425
4/3/2017,4.2775,1.3785,3.6775
4/4/2017,4.27,1.3775,3.63
4/5/2017,4.2975,1.373,3.6475
4/6/2017,4.2325,1.3775,3.6075
4/7/2017,4.24,1.4005,3.595
4/10/2017,4.2875,1.3985,3.67
4/11/2017,4.3325,1.402,3.665
4/12/2017,4.3325,1.383,3.69
4/13/2017,4.2975,1.389,3.71
4/17/2017,4.21,1.411,3.665
4/18/2017,4.225,1.429,3.6175
4/19/2017,4.19,1.38,3.6175
4/20/2017,4.0625,1.3165,3.5775
4/21/2017,4.05,1.2985,3.57
4/24/2017,4.025,1.295,3.5925
4/25/2017,4.124,1.304,3.6635
4/26/2017,4.1525,1.2917,3.621
4/27/2017,4.2415,1.2854,3.6635
4/28/2017,4.295,1.3293,3.648
5/1/2017,4.56,1.3585,3.775
5/2/2017,4.54,1.3625,3.7225
5/3/2017,4.54,1.3745,3.7475
5/4/2017,4.3775,1.3495,3.665
5/5/2017,4.4225,1.357,3.7075
5/8/2017,4.335,1.369,3.66
5/9/2017,4.295,1.3515,3.665
5/10/2017,4.3175,1.3665,3.7375
5/11/2017,4.3375,1.3425,3.6925
5/12/2017,4.3275,1.3495,3.71
5/15/2017,4.2325,1.3345,3.6775
5/16/2017,4.2425,1.3145,3.6775
5/17/2017,4.27,1.344,3.715
5/18/2017,4.2575,1.2965,3.66
5/19/2017,4.3525,1.321,3.725
5/22/2017,4.3425,1.306,3.75
5/23/2017,4.295,1.3025,3.695
5/24/2017,4.325,1.2855,3.7125
5/25/2017,4.3075,1.293,3.6925
5/26/2017,4.3825,1.312,3.7425
5/30/2017,4.295,1.321,3.67
5/31/2017,4.2925,1.2935,3.72
6/1/2017,4.29,1.277,3.705
6/2/2017,4.295,1.2555,3.7275
6/5/2017,4.295,1.2845,3.73
6/6/2017,4.3575,1.2555,3.7725
6/7/2017,4.4475,1.2575,3.8475
6/8/2017,4.4925,1.2635,3.8575
6/9/2017,4.4575,1.2655,3.8775
6/12/2017,4.34,1.276,3.7725
6/13/2017,4.45,1.264,3.81
6/14/2017,4.43,1.2555,3.77
6/15/2017,4.5375,1.258,3.795
6/16/2017,4.6525,1.2355,3.84
6/19/2017,4.67,1.242,3.7525
6/20/2017,4.725,1.2195,3.7
6/21/2017,4.645,1.1935,3.6875
6/22/2017,4.6125,1.1345,3.6275
6/23/2017,4.5975,1.1995,3.5775
6/26/2017,4.5,1.2195,3.59
6/27/2017,4.564,1.2326,3.6095
6/28/2017,4.6355,1.2341,3.6055
6/29/2017,4.897,1.2571,3.656
6/30/2017,5.23,1.2537,3.789
7/3/2017,5.55,1.277,3.885
7/5/2017,5.6,1.3,3.92
7/6/2017,5.39,1.291,3.905
7/7/2017,5.35,1.289,3.925
7/10/2017,5.5,1.286,4.02
7/11/2017,5.53,1.269,4.0175
7/12/2017,5.37,1.276,3.855
7/13/2017,5.1175,1.312,3.6975
7/14/2017,5.1075,1.337,3.7625
7/17/2017,5.06,1.3355,3.75
7/18/2017,5.0375,1.349,3.77
7/19/2017,5.03,1.358,3.825
7/20/2017,5.0575,1.35,3.91
7/21/2017,4.9925,1.3655,3.7975
7/24/2017,4.8875,1.3255,3.7725
7/25/2017,4.74,1.306,3.6875
7/26/2017,4.7775,1.348,3.7275
7/27/2017,4.7975,1.3595,3.7425
7/28/2017,4.81,1.3785,3.7425
7/31/2017,4.745,1.3925,3.7075
8/1/2017,4.6125,1.3785,3.625
8/2/2017,4.6075,1.4035,3.65
8/3/2017,4.5775,1.402,3.635
8/4/2017,4.5475,1.4015,3.665
8/7/2017,4.635,1.4205,3.7225
8/8/2017,4.57,1.4275,3.6975
8/9/2017,4.595,1.4265,3.7225
8/10/2017,4.405,1.385,3.5725
8/11/2017,4.3925,1.403,3.6075
8/14/2017,4.41,1.3695,3.6275
8/15/2017,4.295,1.32,3.5525
8/16/2017,4.1925,1.3095,3.525
8/17/2017,4.14,1.2845,3.505
8/18/2017,4.16,1.2805,3.52
8/21/2017,4.095,1.264,3.49
8/22/2017,4.0225,1.2585,3.46
8/23/2017,4.0325,1.2625,3.42
8/24/2017,4.09,1.267,3.42
8/25/2017,4.095,1.302,3.3875
8/28/2017,4.056,1.3019,3.39
8/29/2017,4.1355,1.2784,3.396
8/30/2017,4.1925,1.277,3.391
8/31/2017,4.2965,1.2911,3.5465
9/1/2017,4.3875,1.2905,3.5525
9/5/2017,4.43,1.2785,3.585
9/6/2017,4.4575,1.279,3.61
9/7/2017,4.3725,1.2915,3.5525
9/8/2017,4.3775,1.3065,3.5675
9/11/2017,4.3475,1.3185,3.575
9/12/2017,4.42,1.3505,3.515
9/13/2017,4.4325,1.3785,3.515
9/14/2017,4.43,1.3765,3.5425
9/15/2017,4.49,1.414,3.5475
9/18/2017,4.435,1.4035,3.515
9/19/2017,4.43,1.3535,3.4825
9/20/2017,4.4975,1.3655,3.5
9/21/2017,4.525,1.35,3.5025
9/22/2017,4.495,1.3445,3.535
9/25/2017,4.54,1.3155,3.5375
9/26/2017,4.5375,1.3225,3.5225
9/27/2017,4.615,1.2935,3.54
9/28/2017,4.55,1.285,3.525
9/29/2017,4.4825,1.2805,3.5525
10/2/2017,4.4475,1.272,3.515
10/3/2017,4.48,1.2545,3.495
10/4/2017,4.42,1.2515,3.4825
10/5/2017,4.4075,1.272,3.495
10/6/2017,4.435,1.3,3.5
10/9/2017,4.36,1.3095,3.495
10/10/2017,4.3525,1.31,3.4925
10/11/2017,4.3325,1.268,3.46
10/12/2017,4.305,1.2635,3.49
10/13/2017,4.395,1.2645,3.5275
10/16/2017,4.365,1.2375,3.505
10/17/2017,4.3475,1.2415,3.5
10/18/2017,4.3,1.243,3.485
10/19/2017,4.3275,1.2685,3.49
10/20/2017,4.26,1.2525,3.445
10/23/2017,4.3675,1.2435,3.5125
10/24/2017,4.38,1.232,3.5275
10/25/2017,4.355,1.241,3.51
10/26/2017,4.3175,1.2455,3.505
10/27/2017,4.2725,1.266,3.4875
10/30/2017,4.2475,1.259,3.4875
10/31/2017,4.185,1.251,3.4575
11/1/2017,4.18,1.2295,3.4825
11/2/2017,4.26,1.264,3.505
11/3/2017,4.2575,1.2395,3.4825
11/6/2017,4.3075,1.2555,3.48
11/7/2017,4.2725,1.247,3.4775
11/8/2017,4.2675,1.2575,3.4825
11/9/2017,4.29,1.264,3.415
11/10/2017,4.315,1.2755,3.435
11/13/2017,4.2425,1.276,3.4225
11/14/2017,4.28,1.2705,3.375
11/15/2017,4.2,1.2675,3.3825
11/16/2017,4.215,1.267,3.365
11/17/2017,4.2725,1.238,3.43
11/20/2017,4.22,1.229,3.45
11/21/2017,4.2475,1.2385,3.45
11/22/2017,4.2275,1.2455,3.4525
11/24/2017,4.1575,1.248,3.4225
11/27/2017,4.1325,1.2608,3.4135
11/28/2017,4.1815,1.2841,3.4165
11/29/2017,4.2745,1.3116,3.477
11/30/2017,4.2825,1.2806,3.5295
12/1/2017,4.385,1.2955,3.5875
12/4/2017,4.3525,1.285,3.535
12/5/2017,4.3275,1.274,3.5375
12/6/2017,4.2525,1.261,3.5275
12/7/2017,4.215,1.229,3.515
12/8/2017,4.19,1.226,3.5275
12/11/2017,4.135,1.2,3.49
12/12/2017,4.1075,1.1845,3.4775
12/13/2017,4.1675,1.201,3.49
12/14/2017,4.1825,1.203,3.485
12/15/2017,4.1825,1.2075,3.475
12/18/2017,4.205,1.219,3.47
12/19/2017,4.195,1.2175,3.475
12/20/2017,4.235,1.2315,3.4925
12/21/2017,4.27,1.2225,3.5125
12/22/2017,4.2475,1.204,3.52
12/26/2017,4.2225,1.222,3.5275
12/27/2017,4.28,1.245,3.5375
12/28/2017,4.2775,1.248,3.52
12/29/2017,4.27,1.262,3.5075
1/2/2018,4.335,1.302,3.5325
1/3/2018,4.36,1.286,3.53
1/4/2018,4.34,1.2955,3.51
1/5/2018,4.3075,1.2845,3.5125
1/8/2018,4.2775,1.2515,3.4725
1/9/2018,4.3225,1.2515,3.49
1/10/2018,4.3425,1.2395,3.49
1/11/2018,4.3325,1.228,3.4875
1/12/2018,4.205,1.2225,3.4625
1/16/2018,4.165,1.2045,3.4825
1/17/2018,4.215,1.231,3.53
1/18/2018,4.2525,1.211,3.515
1/19/2018,4.2275,1.2125,3.525
1/22/2018,4.2575,1.2255,3.52
1/23/2018,4.215,1.2095,3.5125
1/24/2018,4.33,1.225,3.565
1/25/2018,4.345,1.2365,3.5525
1/26/2018,4.41,1.2515,3.565
1/29/2018,4.4925,1.2495,3.5875
1/30/2018,4.5725,1.223,3.615
1/31/2018,4.5175,1.2185,3.615
2/1/2018,4.51,1.214,3.6175
2/2/2018,4.4675,1.204,3.615
2/5/2018,4.4025,1.198,3.5875
2/6/2018,4.4625,1.2285,3.635
2/7/2018,4.605,1.233,3.6525
2/8/2018,4.5625,1.2285,3.6575
2/9/2018,4.49,1.2185,3.62
2/12/2018,4.64,1.214,3.67
2/13/2018,4.6075,1.2275,3.6675
2/14/2018,4.5575,1.228,3.6725
2/15/2018,4.6175,1.2175,3.6775
2/16/2018,4.5775,1.1795,3.675
2/20/2018,4.4925,1.182,3.655
2/21/2018,4.4725,1.1695,3.6575
2/22/2018,4.5125,1.196,3.6675
2/23/2018,4.5465,1.1976,3.679
2/26/2018,4.648,1.2106,3.72
2/27/2018,4.715,1.2064,3.7575
2/28/2018,4.929,1.2181,3.805
3/1/2018,5.155,1.2395,3.8625
3/2/2018,5,1.222,3.8525
3/5/2018,5.0925,1.211,3.8725
3/6/2018,5.07,1.2125,3.8825
3/7/2018,4.9725,1.2075,3.8725
3/8/2018,4.9925,1.203,3.935
3/9/2018,4.8925,1.2015,3.905
3/12/2018,4.9075,1.1945,3.9075
3/13/2018,4.865,1.2155,3.9175
3/14/2018,4.8875,1.2105,3.8875
3/15/2018,4.7875,1.1875,3.8675
3/16/2018,4.6775,1.1805,3.8275
3/19/2018,4.5075,1.1935,3.75
3/20/2018,4.53,1.1895,3.745
3/21/2018,4.535,1.1885,3.75
3/22/2018,4.5575,1.19,3.76
3/23/2018,4.6025,1.172,3.7725
3/26/2018,4.5425,1.1815,3.74
3/27/2018,4.49,1.1895,3.74
3/28/2018,4.455,1.1775,3.735
3/29/2018,4.51,1.1815,3.8775
4/2/2018,4.4625,1.164,3.8725
4/3/2018,4.575,1.166,3.885
4/4/2018,4.5575,1.169,3.81
4/5/2018,4.6475,1.1755,3.895
4/6/2018,4.7225,1.1745,3.885
4/9/2018,4.9075,1.1865,3.9075
4/10/2018,4.92,1.176,3.8925
4/11/2018,4.8725,1.1815,3.87
4/12/2018,4.81,1.179,3.8875
4/13/2018,4.725,1.173,3.8625
4/16/2018,4.6225,1.1425,3.825
4/17/2018,4.6625,1.1355,3.8025
4/18/2018,4.7525,1.149,3.83
4/19/2018,4.7675,1.1425,3.82
4/20/2018,4.6325,1.1575,3.765
4/23/2018,4.615,1.17,3.785
4/24/2018,4.725,1.185,3.8125
4/25/2018,4.888,1.1724,3.8835
4/26/2018,4.8425,1.1842,3.897
4/27/2018,4.973,1.2158,3.949
4/30/2018,5.109,1.2237,3.991
5/1/2018,5.2925,1.248,4.0575
5/2/2018,5.2675,1.2375,4.05
5/3/2018,5.38,1.2435,4.08
5/4/2018,5.2625,1.226,4.0625
5/7/2018,5.115,1.2075,4.0075
5/8/2018,5.145,1.196,4.0325
5/9/2018,5.105,1.1875,4.0275
5/10/2018,5.065,1.1955,4.02
5/11/2018,4.9875,1.194,3.965
5/14/2018,4.9125,1.176,3.965
5/15/2018,4.935,1.1695,4.0225
5/16/2018,4.9425,1.173,3.9925
5/17/2018,4.975,1.179,3.9525
5/18/2018,5.1825,1.18,4.025
5/21/2018,5.0725,1.202,4.0275
5/22/2018,5.215,1.2085,4.0475
5/23/2018,5.31,1.1935,4.085
5/24/2018,5.3025,1.2055,4.0425
5/25/2018,5.43,1.204,4.06
5/29/2018,5.365,1.2025,4
5/30/2018,5.22,1.203,3.935
5/31/2018,5.2625,1.237,3.94
6/1/2018,5.2325,1.2275,3.915
6/4/2018,5.0525,1.215,3.8075
6/5/2018,5.1,1.1945,3.8375
6/6/2018,5.1975,1.1825,3.7825
6/7/2018,5.2675,1.157,3.7625
6/8/2018,5.2,1.1725,3.7775
6/11/2018,5.145,1.171,3.6725
6/12/2018,5.345,1.1735,3.775
6/13/2018,5.165,1.1635,3.76
6/14/2018,5.015,1.157,3.63
6/15/2018,4.995,1.152,3.6125
6/18/2018,4.9,1.1445,3.56
6/19/2018,4.7775,1.141,3.5375
6/20/2018,4.8825,1.1365,3.5425
6/21/2018,4.9525,1.126,3.57
6/22/2018,4.9125,1.1385,3.5725
6/25/2018,4.7675,1.1415,3.505
6/26/2018,4.722,1.1538,3.5425
6/27/2018,4.831,1.1556,3.562
6/28/2018,4.819,1.1431,3.5055
6/29/2018,5.005,1.1438,3.5765
7/2/2018,4.8025,1.1165,3.47
7/3/2018,4.91,1.119,3.52
7/5/2018,5.055,1.0915,3.5225
7/6/2018,5.1525,1.141,3.6025
7/9/2018,5.08,1.1505,3.54
7/10/2018,4.92,1.148,3.4775
7/11/2018,4.7175,1.1205,3.4
7/12/2018,4.845,1.1155,3.4575
7/13/2018,4.97,1.099,3.4125
7/16/2018,4.885,1.103,3.4175
7/17/2018,4.9775,1.0925,3.4625
7/18/2018,4.945,1.0815,3.4725
7/19/2018,5.0425,1.088,3.5125
7/20/2018,5.16,1.1065,3.5525
7/23/2018,5.1375,1.1165,3.5725
7/24/2018,5.1025,1.1095,3.52
7/25/2018,5.4275,1.11,3.5925
7/26/2018,5.365,1.0955,3.615
7/27/2018,5.305,1.1045,3.62
7/30/2018,5.465,1.114,3.6725
7/31/2018,5.5375,1.099,3.7225
8/1/2018,5.5825,1.0805,3.65
8/2/2018,5.605,1.067,3.6675
8/3/2018,5.5625,1.0775,3.6975
8/6/2018,5.745,1.0875,3.71
8/7/2018,5.6825,1.0905,3.7075
8/8/2018,5.7,1.0785,3.7125
8/9/2018,5.645,1.0765,3.6925
8/10/2018,5.4675,1.07,3.5775
8/13/2018,5.335,1.0625,3.565
8/14/2018,5.4175,1.0505,3.6225
8/15/2018,5.3225,1.024,3.615
8/16/2018,5.4225,1.017,3.6525
8/17/2018,5.605,1.012,3.6425
8/20/2018,5.4225,0.9725,3.62
8/21/2018,5.2725,0.9795,3.5975
8/22/2018,5.26,0.964,3.525
8/23/2018,5.22,0.972,3.4675
8/24/2018,5.1475,1.0055,3.485
8/27/2018,4.9925,1.0185,3.4675
8/28/2018,5.0325,1.0001,3.4405
8/29/2018,5.2615,1.0035,3.4735
8/30/2018,5.242,1.0117,3.503
8/31/2018,5.401,1.0106,3.622
9/4/2018,5.315,1.0145,3.6825
9/5/2018,5.2175,1.038,3.6525
9/6/2018,5.1375,1.022,3.6625
9/7/2018,5.1125,1.0245,3.67
9/10/2018,5.2825,1.0125,3.6725
9/11/2018,5.1875,1.0045,3.6675
9/12/2018,5.0675,1.021,3.525
9/13/2018,4.97,1.0065,3.505
9/14/2018,5.115,0.997,3.5175
9/17/2018,5.0625,0.973,3.48
9/18/2018,5.105,0.9585,3.4325
9/19/2018,5.225,0.967,3.4575
9/20/2018,5.24,0.9975,3.525
9/21/2018,5.2175,0.999,3.5725
9/24/2018,5.27,0.985,3.605
9/25/2018,5.2075,0.971,3.6375
9/26/2018,5.175,0.9775,3.63
9/27/2018,5.13,0.993,3.6475
9/28/2018,5.09,1.0245,3.5625
10/1/2018,5.095,1.022,3.6575
10/2/2018,5.1925,1.0765,3.675
10/3/2018,5.1525,1.066,3.6475
10/4/2018,5.18,1.0695,3.675
10/5/2018,5.21,1.0895,3.6825
10/8/2018,5.14,1.1185,3.665
10/9/2018,5.15,1.1315,3.645
10/10/2018,5.105,1.119,3.6275
10/11/2018,5.08,1.129,3.6925
10/12/2018,5.1725,1.1655,3.7375
10/15/2018,5.25,1.1935,3.7825
10/16/2018,5.235,1.1765,3.7525
10/17/2018,5.175,1.2255,3.7425
10/18/2018,5.13,1.2205,3.7075
10/19/2018,5.1475,1.221,3.67
10/22/2018,5.08,1.1765,3.695
10/23/2018,5.09,1.211,3.7025
10/24/2018,4.995,1.2025,3.6825
10/25/2018,4.8725,1.2115,3.61
10/26/2018,5.0525,1.1965,3.6775
10/29/2018,5.0725,1.1425,3.6675
10/30/2018,4.9975,1.124,3.6475
10/31/2018,5.005,1.127,3.6325
11/1/2018,5.08,1.178,3.6675
11/2/2018,5.0875,1.2005,3.7125
11/5/2018,5.0725,1.171,3.74
11/6/2018,5.12,1.1325,3.7325
11/7/2018,5.1025,1.156,3.7225
11/8/2018,5.0775,1.1665,3.735
11/9/2018,5.02,1.1385,3.6975
11/12/2018,5.1975,1.1015,3.7125
11/13/2018,5.0775,1.092,3.665
11/14/2018,5.03,1.1265,3.67
11/15/2018,5.055,1.1005,3.675
11/16/2018,5.0675,1.126,3.6475
